index,cols,vals,Metric,method
100000,distance_pca,0.07910881111064468,distance_pca,scale_cicero
100000,distance_tsne,0.12296374142169952,distance_tsne,scale_cicero
100000,distance_umap,0.21055293083190918,distance_umap,scale_cicero
100000,hc_ari,0.3751326465797324,hc_ari,scale_cicero
100000,hc_ami,0.6010116070412084,hc_ami,scale_cicero
100000,hc_homogeneity,0.626309935541781,hc_homogeneity,scale_cicero
100000,kmeans_ari,0.426922189974658,kmeans_ari,scale_cicero
100000,kmeans_ami,0.6342997434874507,kmeans_ami,scale_cicero
100000,kmeans_homogeneity,0.6675591882797371,kmeans_homogeneity,scale_cicero
100000,louvain_ari,0.5529406844913344,louvain_ari,scale_cicero
100000,louvain_ami,0.7117053614963755,louvain_ami,scale_cicero
100000,louvain_homogeneity,0.7364231555516055,louvain_homogeneity,scale_cicero
