index,cols,vals,Metric,method
0.5,distance_pca,0.08360274279304124,distance_pca,scopen_boruta
0.5,distance_tsne,0.1156894788146019,distance_tsne,scopen_boruta
0.5,distance_umap,0.12595747411251068,distance_umap,scopen_boruta
0.5,hc_ari,0.33625038298120896,hc_ari,scopen_boruta
0.5,hc_ami,0.5856787773953411,hc_ami,scopen_boruta
0.5,hc_homogeneity,0.6161799774973297,hc_homogeneity,scopen_boruta
0.5,kmeans_ari,0.31537643364556545,kmeans_ari,scopen_boruta
0.5,kmeans_ami,0.5631955397017767,kmeans_ami,scopen_boruta
0.5,kmeans_homogeneity,0.5940853151954432,kmeans_homogeneity,scopen_boruta
0.5,louvain_ari,0.4300063545735124,louvain_ari,scopen_boruta
0.5,louvain_ami,0.6653125765663787,louvain_ami,scopen_boruta
0.5,louvain_homogeneity,0.698317694380779,louvain_homogeneity,scopen_boruta
