index,cols,vals,Metric,method
threshold,distance_pca,-0.006349865082232544,distance_pca,threshold
threshold,distance_tsne,-0.006495757959783077,distance_tsne,threshold
threshold,distance_umap,0.019698606804013252,distance_umap,threshold
threshold,hc_ari,0.2037818136723184,hc_ari,threshold
threshold,hc_ami,0.5643789485153149,hc_ami,threshold
threshold,hc_homogeneity,0.5689959185503586,hc_homogeneity,threshold
threshold,kmeans_ari,0.32282805848365226,kmeans_ari,threshold
threshold,kmeans_ami,0.626300514041503,kmeans_ami,threshold
threshold,kmeans_homogeneity,0.6544587426038292,kmeans_homogeneity,threshold
threshold,louvain_ari,0.4734101687102921,louvain_ari,threshold
threshold,louvain_ami,0.5557318277418394,louvain_ami,threshold
threshold,louvain_homogeneity,0.549353539330594,louvain_homogeneity,threshold
