index,cols,vals,Metric,method
100000,distance_pca,0.0606780845483645,distance_pca,scale_cicero
100000,distance_tsne,-0.07203332334756851,distance_tsne,scale_cicero
100000,distance_umap,-0.05301209166646004,distance_umap,scale_cicero
100000,hc_ari,0.31903002624626664,hc_ari,scale_cicero
100000,hc_ami,0.5527339312800037,hc_ami,scale_cicero
100000,hc_homogeneity,0.5862973510713166,hc_homogeneity,scale_cicero
100000,kmeans_ari,0.3377138201970052,kmeans_ari,scale_cicero
100000,kmeans_ami,0.5507133390940725,kmeans_ami,scale_cicero
100000,kmeans_homogeneity,0.5822213077028379,kmeans_homogeneity,scale_cicero
100000,louvain_ari,0.33598566924375445,louvain_ari,scale_cicero
100000,louvain_ami,0.569098390443831,louvain_ami,scale_cicero
100000,louvain_homogeneity,0.5897671538334863,louvain_homogeneity,scale_cicero
