index,cols,vals,Metric,method
cicero,distance_pca,-0.018506457172984225,distance_pca,cicero
cicero,distance_tsne,-0.004142305813729763,distance_tsne,cicero
cicero,distance_umap,0.0045495908707380295,distance_umap,cicero
cicero,hc_ari,0.19062884240017947,hc_ari,cicero
cicero,hc_ami,0.5031485469784184,hc_ami,cicero
cicero,hc_homogeneity,0.5062161361953084,hc_homogeneity,cicero
cicero,kmeans_ari,0.29985950006339196,kmeans_ari,cicero
cicero,kmeans_ami,0.6053666198430039,kmeans_ami,cicero
cicero,kmeans_homogeneity,0.6255366669404825,kmeans_homogeneity,cicero
cicero,louvain_ari,0.426043071274471,louvain_ari,cicero
cicero,louvain_ami,0.4729564424241735,louvain_ami,cicero
cicero,louvain_homogeneity,0.46724162003523034,louvain_homogeneity,cicero
