index,cols,vals,Metric,method
100000,distance_pca,0.12591565199682694,distance_pca,scale_cicero
100000,distance_tsne,-0.04803396761417389,distance_tsne,scale_cicero
100000,distance_umap,-0.07338233292102814,distance_umap,scale_cicero
100000,hc_ari,0.37159507538716,hc_ari,scale_cicero
100000,hc_ami,0.6698799157973082,hc_ami,scale_cicero
100000,hc_homogeneity,0.7106567424223204,hc_homogeneity,scale_cicero
100000,kmeans_ari,0.37468876075822877,kmeans_ari,scale_cicero
100000,kmeans_ami,0.673386435519867,kmeans_ami,scale_cicero
100000,kmeans_homogeneity,0.7155916129953773,kmeans_homogeneity,scale_cicero
100000,louvain_ari,0.4307279989975355,louvain_ari,scale_cicero
100000,louvain_ami,0.7029087551128744,louvain_ami,scale_cicero
100000,louvain_homogeneity,0.7383934778852776,louvain_homogeneity,scale_cicero
