index,cols,vals,Metric,method
0.5,distance_pca,0.062444157401289314,distance_pca,scopen_boruta
0.5,distance_tsne,0.011985816061496735,distance_tsne,scopen_boruta
0.5,distance_umap,0.046974096447229385,distance_umap,scopen_boruta
0.5,hc_ari,0.2550809495863699,hc_ari,scopen_boruta
0.5,hc_ami,0.5019326358727252,hc_ami,scopen_boruta
0.5,hc_homogeneity,0.533185374529278,hc_homogeneity,scopen_boruta
0.5,kmeans_ari,0.2786866987369922,kmeans_ari,scopen_boruta
0.5,kmeans_ami,0.5167160863332497,kmeans_ami,scopen_boruta
0.5,kmeans_homogeneity,0.5459973674868444,kmeans_homogeneity,scopen_boruta
0.5,louvain_ari,0.4010683143330282,louvain_ari,scopen_boruta
0.5,louvain_ami,0.6029545708904744,louvain_ami,scopen_boruta
0.5,louvain_homogeneity,0.6325430969377568,louvain_homogeneity,scopen_boruta
