index,cols,vals,Metric,method
100000,distance_pca,0.0947277819409303,distance_pca,scale_cicero
100000,distance_tsne,-0.04901764541864395,distance_tsne,scale_cicero
100000,distance_umap,0.006214120890945196,distance_umap,scale_cicero
100000,hc_ari,0.3399857063559154,hc_ari,scale_cicero
100000,hc_ami,0.6424372673670091,hc_ami,scale_cicero
100000,hc_homogeneity,0.6808468452115624,hc_homogeneity,scale_cicero
100000,kmeans_ari,0.34184136956765027,kmeans_ari,scale_cicero
100000,kmeans_ami,0.6357481584103595,kmeans_ami,scale_cicero
100000,kmeans_homogeneity,0.6726049274828186,kmeans_homogeneity,scale_cicero
100000,louvain_ari,0.36054167193069464,louvain_ari,scale_cicero
100000,louvain_ami,0.6504489313013208,louvain_ami,scale_cicero
100000,louvain_homogeneity,0.6862792398782946,louvain_homogeneity,scale_cicero
