index,cols,vals,Metric,method
100000,distance_pca,0.05233558868886296,distance_pca,scale_threshold
100000,distance_tsne,-0.11197803169488907,distance_tsne,scale_threshold
100000,distance_umap,-0.02172928862273693,distance_umap,scale_threshold
100000,hc_ari,0.3437167633211053,hc_ari,scale_threshold
100000,hc_ami,0.617993892314967,hc_ami,scale_threshold
100000,hc_homogeneity,0.6568199310620322,hc_homogeneity,scale_threshold
100000,kmeans_ari,0.32556857337554146,kmeans_ari,scale_threshold
100000,kmeans_ami,0.607609278739422,kmeans_ami,scale_threshold
100000,kmeans_homogeneity,0.6444865838299539,kmeans_homogeneity,scale_threshold
100000,louvain_ari,0.35719825732025634,louvain_ari,scale_threshold
100000,louvain_ami,0.6439900398721844,louvain_ami,scale_threshold
100000,louvain_homogeneity,0.6782730357658592,louvain_homogeneity,scale_threshold
