index,cols,vals,Metric,method
90000,distance_pca,0.03881796421496222,distance_pca,scale_boruta
90000,distance_tsne,-0.14897452294826508,distance_tsne,scale_boruta
90000,distance_umap,-0.02412770688533783,distance_umap,scale_boruta
90000,hc_ari,0.34077101938751736,hc_ari,scale_boruta
90000,hc_ami,0.6039110156856398,hc_ami,scale_boruta
90000,hc_homogeneity,0.6405141272160946,hc_homogeneity,scale_boruta
90000,kmeans_ari,0.3355771199083597,kmeans_ari,scale_boruta
90000,kmeans_ami,0.6132964387368307,kmeans_ami,scale_boruta
90000,kmeans_homogeneity,0.6478106319156036,kmeans_homogeneity,scale_boruta
90000,louvain_ari,0.33530077606720005,louvain_ari,scale_boruta
90000,louvain_ami,0.6215621007788833,louvain_ami,scale_boruta
90000,louvain_homogeneity,0.6504231003314346,louvain_homogeneity,scale_boruta
