index,cols,vals,Metric,method
0.4,distance_pca,0.051133430811452586,distance_pca,scopen_cicero
0.4,distance_tsne,0.04415799677371979,distance_tsne,scopen_cicero
0.4,distance_umap,0.04897882416844368,distance_umap,scopen_cicero
0.4,hc_ari,0.2984426411022775,hc_ari,scopen_cicero
0.4,hc_ami,0.5552133606817473,hc_ami,scopen_cicero
0.4,hc_homogeneity,0.5790749176993191,hc_homogeneity,scopen_cicero
0.4,kmeans_ari,0.31948089962208337,kmeans_ari,scopen_cicero
0.4,kmeans_ami,0.556186708063827,kmeans_ami,scopen_cicero
0.4,kmeans_homogeneity,0.5890236702946703,kmeans_homogeneity,scopen_cicero
0.4,louvain_ari,0.4880568819247733,louvain_ari,scopen_cicero
0.4,louvain_ami,0.6568410049263002,louvain_ami,scopen_cicero
0.4,louvain_homogeneity,0.6745508635340965,louvain_homogeneity,scopen_cicero
