index,cols,vals,Metric,method
0.4,distance_pca,0.06856702994619786,distance_pca,scopen_cicero
0.4,distance_tsne,0.07734906673431396,distance_tsne,scopen_cicero
0.4,distance_umap,0.0923776924610138,distance_umap,scopen_cicero
0.4,hc_ari,0.4768088511777716,hc_ari,scopen_cicero
0.4,hc_ami,0.6248406222111555,hc_ami,scopen_cicero
0.4,hc_homogeneity,0.6363668747059367,hc_homogeneity,scopen_cicero
0.4,kmeans_ari,0.4377824725526594,kmeans_ari,scopen_cicero
0.4,kmeans_ami,0.6184355587417216,kmeans_ami,scopen_cicero
0.4,kmeans_homogeneity,0.641123160781249,kmeans_homogeneity,scopen_cicero
0.4,louvain_ari,0.45835343436180676,louvain_ari,scopen_cicero
0.4,louvain_ami,0.6186982001377075,louvain_ami,scopen_cicero
0.4,louvain_homogeneity,0.6261072715833259,louvain_homogeneity,scopen_cicero
