index,cols,vals,Metric,method
threshold,distance_pca,-0.010424103920919909,distance_pca,threshold
threshold,distance_tsne,-0.08599954098463058,distance_tsne,threshold
threshold,distance_umap,-0.05451487749814987,distance_umap,threshold
threshold,hc_ari,0.22071753898961322,hc_ari,threshold
threshold,hc_ami,0.3754943518784203,hc_ami,threshold
threshold,hc_homogeneity,0.363732654113801,hc_homogeneity,threshold
threshold,kmeans_ari,0.19911769441010385,kmeans_ari,threshold
threshold,kmeans_ami,0.3864510829389096,kmeans_ami,threshold
threshold,kmeans_homogeneity,0.40290750936916186,kmeans_homogeneity,threshold
threshold,louvain_ari,0.2266142096667399,louvain_ari,threshold
threshold,louvain_ami,0.4134113387443686,louvain_ami,threshold
threshold,louvain_homogeneity,0.426142067895331,louvain_homogeneity,threshold
