index,cols,vals,Metric,method
0.5,distance_pca,0.07833421753387075,distance_pca,scopen_boruta
0.5,distance_tsne,0.07931734621524811,distance_tsne,scopen_boruta
0.5,distance_umap,0.10489070415496826,distance_umap,scopen_boruta
0.5,hc_ari,0.43875427955213653,hc_ari,scopen_boruta
0.5,hc_ami,0.6261941959862031,hc_ami,scopen_boruta
0.5,hc_homogeneity,0.6407678992898236,hc_homogeneity,scopen_boruta
0.5,kmeans_ari,0.44345330615979967,kmeans_ari,scopen_boruta
0.5,kmeans_ami,0.6236809176665897,kmeans_ami,scopen_boruta
0.5,kmeans_homogeneity,0.6446286886243023,kmeans_homogeneity,scopen_boruta
0.5,louvain_ari,0.47930349762639013,louvain_ari,scopen_boruta
0.5,louvain_ami,0.6519964782208251,louvain_ami,scopen_boruta
0.5,louvain_homogeneity,0.6573788657766383,louvain_homogeneity,scopen_boruta
