index,cols,vals,Metric,method
100000,distance_pca,0.10678831679763856,distance_pca,scale_cicero
100000,distance_tsne,0.07918019592761993,distance_tsne,scale_cicero
100000,distance_umap,0.11220618337392807,distance_umap,scale_cicero
100000,hc_ari,0.5372392002191907,hc_ari,scale_cicero
100000,hc_ami,0.6795845511143521,hc_ami,scale_cicero
100000,hc_homogeneity,0.6733195874752398,hc_homogeneity,scale_cicero
100000,kmeans_ari,0.505123175358009,kmeans_ari,scale_cicero
100000,kmeans_ami,0.6758582053627055,kmeans_ami,scale_cicero
100000,kmeans_homogeneity,0.6972637370590103,kmeans_homogeneity,scale_cicero
100000,louvain_ari,0.5145220683769425,louvain_ari,scale_cicero
100000,louvain_ami,0.6657435296940635,louvain_ami,scale_cicero
100000,louvain_homogeneity,0.656043803342965,louvain_homogeneity,scale_cicero
