index,cols,vals,Metric,method
100000,distance_pca,0.10727166670319163,distance_pca,scale_threshold
100000,distance_tsne,0.09348408132791519,distance_tsne,scale_threshold
100000,distance_umap,0.08210091292858124,distance_umap,scale_threshold
100000,hc_ari,0.5252210812289161,hc_ari,scale_threshold
100000,hc_ami,0.6685246388351155,hc_ami,scale_threshold
100000,hc_homogeneity,0.665530654321823,hc_homogeneity,scale_threshold
100000,kmeans_ari,0.5152214830945783,kmeans_ari,scale_threshold
100000,kmeans_ami,0.6672111690208015,kmeans_ami,scale_threshold
100000,kmeans_homogeneity,0.6731987603400176,kmeans_homogeneity,scale_threshold
100000,louvain_ari,0.4697380867512998,louvain_ari,scale_threshold
100000,louvain_ami,0.6475134835415683,louvain_ami,scale_threshold
100000,louvain_homogeneity,0.6625878524168806,louvain_homogeneity,scale_threshold
