index,cols,vals,Metric,method
threshold,distance_pca,0.008408368931145422,distance_pca,threshold
threshold,distance_tsne,0.04244793578982353,distance_tsne,threshold
threshold,distance_umap,0.06848043203353882,distance_umap,threshold
threshold,hc_ari,0.33500837643081,hc_ari,threshold
threshold,hc_ami,0.5359564587166004,hc_ami,threshold
threshold,hc_homogeneity,0.5479770948579372,hc_homogeneity,threshold
threshold,kmeans_ari,0.378581960321124,kmeans_ari,threshold
threshold,kmeans_ami,0.5769300380674451,kmeans_ami,threshold
threshold,kmeans_homogeneity,0.5948232065943249,kmeans_homogeneity,threshold
threshold,louvain_ari,0.38336843105668056,louvain_ari,threshold
threshold,louvain_ami,0.596731903068115,louvain_ami,threshold
threshold,louvain_homogeneity,0.6084248853379747,louvain_homogeneity,threshold
