index,cols,vals,Metric,method
20000,distance_pca,0.06211012401950726,distance_pca,scale_threshold
20000,distance_tsne,0.020039133727550507,distance_tsne,scale_threshold
20000,distance_umap,0.08520753681659698,distance_umap,scale_threshold
20000,hc_ari,0.3269054630706353,hc_ari,scale_threshold
20000,hc_ami,0.5573863369787491,hc_ami,scale_threshold
20000,hc_homogeneity,0.582469294622305,hc_homogeneity,scale_threshold
20000,kmeans_ari,0.2965744470587778,kmeans_ari,scale_threshold
20000,kmeans_ami,0.5360715056969136,kmeans_ami,scale_threshold
20000,kmeans_homogeneity,0.5614836188347047,kmeans_homogeneity,scale_threshold
20000,louvain_ari,0.4279973040137556,louvain_ari,scale_threshold
20000,louvain_ami,0.621347861312531,louvain_ami,scale_threshold
20000,louvain_homogeneity,0.6435425754863873,louvain_homogeneity,scale_threshold
