index,cols,vals,Metric,method
100000,distance_pca,0.17245714849879082,distance_pca,scale_threshold
100000,distance_tsne,0.20996785163879395,distance_tsne,scale_threshold
100000,distance_umap,0.28903695940971375,distance_umap,scale_threshold
100000,hc_ari,0.637770841646121,hc_ari,scale_threshold
100000,hc_ami,0.7311739918083552,hc_ami,scale_threshold
100000,hc_homogeneity,0.7281774519218758,hc_homogeneity,scale_threshold
100000,kmeans_ari,0.651745969976476,kmeans_ari,scale_threshold
100000,kmeans_ami,0.7414836401399513,kmeans_ami,scale_threshold
100000,kmeans_homogeneity,0.7396050906522142,kmeans_homogeneity,scale_threshold
100000,louvain_ari,0.6682410743691352,louvain_ari,scale_threshold
100000,louvain_ami,0.7446055127567075,louvain_ami,scale_threshold
100000,louvain_homogeneity,0.7408740830654267,louvain_homogeneity,scale_threshold
