index,cols,vals,Metric,method
70000,distance_pca,0.18037193475751198,distance_pca,scale_cicero
70000,distance_tsne,0.21245072782039642,distance_tsne,scale_cicero
70000,distance_umap,0.3192421495914459,distance_umap,scale_cicero
70000,hc_ari,0.6464888643887673,hc_ari,scale_cicero
70000,hc_ami,0.7518499541518997,hc_ami,scale_cicero
70000,hc_homogeneity,0.7481485811753137,hc_homogeneity,scale_cicero
70000,kmeans_ari,0.6644544929368149,kmeans_ari,scale_cicero
70000,kmeans_ami,0.7632467748724113,kmeans_ami,scale_cicero
70000,kmeans_homogeneity,0.7647562115125253,kmeans_homogeneity,scale_cicero
70000,louvain_ari,0.6789301728122099,louvain_ari,scale_cicero
70000,louvain_ami,0.7594265207114108,louvain_ami,scale_cicero
70000,louvain_homogeneity,0.7729363881999041,louvain_homogeneity,scale_cicero
