index,cols,vals,Metric,method
90000,distance_pca,0.056758631626833964,distance_pca,scale_threshold
90000,distance_tsne,-0.12772347033023834,distance_tsne,scale_threshold
90000,distance_umap,-0.04108604043722153,distance_umap,scale_threshold
90000,hc_ari,0.34814033364403346,hc_ari,scale_threshold
90000,hc_ami,0.6369395911050691,hc_ami,scale_threshold
90000,hc_homogeneity,0.6745649422084246,hc_homogeneity,scale_threshold
90000,kmeans_ari,0.34800574960572456,kmeans_ari,scale_threshold
90000,kmeans_ami,0.6305921135632747,kmeans_ami,scale_threshold
90000,kmeans_homogeneity,0.6672958904229737,kmeans_homogeneity,scale_threshold
90000,louvain_ari,0.3760762308786219,louvain_ari,scale_threshold
90000,louvain_ami,0.6716160077865171,louvain_ami,scale_threshold
90000,louvain_homogeneity,0.7025346427162392,louvain_homogeneity,scale_threshold
