index,cols,vals,Metric,method
0.8,distance_pca,0.06429834558978202,distance_pca,scopen_boruta
0.8,distance_tsne,-0.039769697934389114,distance_tsne,scopen_boruta
0.8,distance_umap,-0.07822657376527786,distance_umap,scopen_boruta
0.8,hc_ari,0.40219431757213264,hc_ari,scopen_boruta
0.8,hc_ami,0.6649446531296319,hc_ami,scopen_boruta
0.8,hc_homogeneity,0.70482303298,hc_homogeneity,scopen_boruta
0.8,kmeans_ari,0.3577978567320374,kmeans_ari,scopen_boruta
0.8,kmeans_ami,0.6501145592217065,kmeans_ami,scopen_boruta
0.8,kmeans_homogeneity,0.6930371474324202,kmeans_homogeneity,scopen_boruta
0.8,louvain_ari,0.3528922200148639,louvain_ari,scopen_boruta
0.8,louvain_ami,0.6759079781592154,louvain_ami,scopen_boruta
0.8,louvain_homogeneity,0.7175835452166174,louvain_homogeneity,scopen_boruta
