index,cols,vals,Metric,method
0.4,distance_pca,0.1135072045198374,distance_pca,scopen_boruta
0.4,distance_tsne,0.14180360734462738,distance_tsne,scopen_boruta
0.4,distance_umap,0.1849072128534317,distance_umap,scopen_boruta
0.4,hc_ari,0.47168518044506125,hc_ari,scopen_boruta
0.4,hc_ami,0.6497794027545704,hc_ami,scopen_boruta
0.4,hc_homogeneity,0.6668346034329963,hc_homogeneity,scopen_boruta
0.4,kmeans_ari,0.4858249785040502,kmeans_ari,scopen_boruta
0.4,kmeans_ami,0.6618628345326298,kmeans_ami,scopen_boruta
0.4,kmeans_homogeneity,0.6854542748911746,kmeans_homogeneity,scopen_boruta
0.4,louvain_ari,0.5647604391986852,louvain_ari,scopen_boruta
0.4,louvain_ami,0.700141317913559,louvain_ami,scopen_boruta
0.4,louvain_homogeneity,0.7186422040690393,louvain_homogeneity,scopen_boruta
