index,cols,vals,Metric,method
100000,distance_pca,0.13363307415748268,distance_pca,scale_threshold
100000,distance_tsne,0.15666623413562775,distance_tsne,scale_threshold
100000,distance_umap,0.11729448288679123,distance_umap,scale_threshold
100000,hc_ari,0.5801956204491563,hc_ari,scale_threshold
100000,hc_ami,0.7140231452058028,hc_ami,scale_threshold
100000,hc_homogeneity,0.6933668142668022,hc_homogeneity,scale_threshold
100000,kmeans_ari,0.48295492559099007,kmeans_ari,scale_threshold
100000,kmeans_ami,0.6750008067433103,kmeans_ami,scale_threshold
100000,kmeans_homogeneity,0.6865136561108911,kmeans_homogeneity,scale_threshold
100000,louvain_ari,0.5844762337039108,louvain_ari,scale_threshold
100000,louvain_ami,0.7176219015485211,louvain_ami,scale_threshold
100000,louvain_homogeneity,0.7316096817816028,louvain_homogeneity,scale_threshold
